Date/Time,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 01/01  20:00:00,5870807.929079114,0.0,5870807.929079114,0.0,0.0,0.0,1630.779980299754,0.0,1630.779980299754,0.0,0.0,0.0,3195702.0164297856,0.0,3195702.0164297856,0.0,0.0,0.0,887.6950045638293,0.0,887.6950045638293,0.0,0.0,0.0,5353323.206646405,0.0 
 01/01  21:00:00,5955158.264451093,0.0,5955158.264451093,0.0,0.0,0.0,1654.2106290141926,0.0,1654.2106290141926,0.0,0.0,0.0,3203270.7363035595,0.0,3203270.7363035595,0.0,0.0,0.0,889.7974267509887,0.0,889.7974267509887,0.0,0.0,0.0,3789757.579515154,0.0 
 01/01  22:00:00,6227912.160960662,0.0,6227912.160960662,0.0,0.0,0.0,1729.9756002668507,0.0,1729.9756002668507,0.0,0.0,0.0,3259885.5529486407,0.0,3259885.5529486407,0.0,0.0,0.0,905.5237647079557,0.0,905.5237647079557,0.0,0.0,0.0,3789757.579515154,0.0 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 01/01  24:00:00,701725.2335159322,0.0,701725.2335159322,0.0,0.0,0.0,194.92367597664784,0.0,194.92367597664784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  01:00:00,2450156.979090282,0.0,2450156.979090282,0.0,0.0,0.0,680.5991608584118,0.0,680.5991608584118,0.0,0.0,0.0,831198.3315215417,0.0,831198.3315215417,0.0,0.0,0.0,230.88842542265047,0.0,230.88842542265047,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  02:00:00,3757266.7220487604,0.0,3757266.7220487604,0.0,0.0,0.0,1043.6852005691,0.0,1043.6852005691,0.0,0.0,0.0,1740156.4008061087,0.0,1740156.4008061087,0.0,0.0,0.0,483.3767780016969,0.0,483.3767780016969,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  03:00:00,4503739.175076432,0.0,4503739.175076432,0.0,0.0,0.0,1251.0386597434533,0.0,1251.0386597434533,0.0,0.0,0.0,2157831.1046781796,0.0,2157831.1046781796,0.0,0.0,0.0,599.3975290772721,0.0,599.3975290772721,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  04:00:00,5243925.275503186,0.0,5243925.275503186,0.0,0.0,0.0,1456.645909861996,0.0,1456.645909861996,0.0,0.0,0.0,2606373.9459207254,0.0,2606373.9459207254,0.0,0.0,0.0,723.992762755757,0.0,723.992762755757,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  05:00:00,5857308.745324593,0.0,5857308.745324593,0.0,0.0,0.0,1627.0302070346092,0.0,1627.0302070346092,0.0,0.0,0.0,2936565.51173145,0.0,2936565.51173145,0.0,0.0,0.0,815.7126421476249,0.0,815.7126421476249,0.0,0.0,0.0,1938472.626945253,0.0 
 01/02  06:00:00,6098924.7451891955,0.0,6098924.7451891955,0.0,0.0,0.0,1694.1457625525543,0.0,1694.1457625525543,0.0,0.0,0.0,3108695.869522734,0.0,3108695.869522734,0.0,0.0,0.0,863.5266304229817,0.0,863.5266304229817,0.0,0.0,0.0,2226191.952383903,0.0 
 01/02  07:00:00,17648448.521280307,0.0,17648448.521280307,0.0,0.0,0.0,4902.346811466753,0.0,4902.346811466753,0.0,0.0,0.0,9425999.97226504,0.0,9425999.97226504,0.0,0.0,0.0,2618.3333256291776,0.0,2618.3333256291776,0.0,0.0,0.0,2226191.952383903,0.0 
 01/02  08:00:00,11381103.730480647,0.0,11381103.730480647,0.0,0.0,0.0,3161.4177029112907,0.0,3161.4177029112907,0.0,0.0,0.0,6717233.264264735,0.0,6717233.264264735,0.0,0.0,0.0,1865.8981289624264,0.0,1865.8981289624264,0.0,0.0,0.0,3377069.2541385037,0.0 
 01/02  09:00:00,11862688.351949383,0.0,11862688.351949383,0.0,0.0,0.0,3295.1912088748286,0.0,3295.1912088748286,0.0,0.0,0.0,6625859.870041864,0.0,6625859.870041864,0.0,0.0,0.0,1840.5166305671844,0.0,1840.5166305671844,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  10:00:00,8861498.238464361,0.0,8861498.238464361,0.0,0.0,0.0,2461.5272884623223,0.0,2461.5272884623223,0.0,0.0,0.0,4943125.882048676,0.0,4943125.882048676,0.0,0.0,0.0,1373.0905227912988,0.0,1373.0905227912988,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  11:00:00,5769409.765009064,0.0,5769409.765009064,0.0,0.0,0.0,1602.613823613629,0.0,1602.613823613629,0.0,0.0,0.0,4140803.9841406927,0.0,4140803.9841406927,0.0,0.0,0.0,1150.2233289279702,0.0,1150.2233289279702,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  12:00:00,4704738.355984598,0.0,4704738.355984598,0.0,0.0,0.0,1306.8717655512773,0.0,1306.8717655512773,0.0,0.0,0.0,3486013.0194737506,0.0,3486013.0194737506,0.0,0.0,0.0,968.3369498538196,0.0,968.3369498538196,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  13:00:00,3092257.330926909,0.0,3092257.330926909,0.0,0.0,0.0,858.9603697019191,0.0,858.9603697019191,0.0,0.0,0.0,2633089.066648795,0.0,2633089.066648795,0.0,0.0,0.0,731.4136296246652,0.0,731.4136296246652,0.0,0.0,0.0,8480454.460908908,0.0 
 01/02  14:00:00,1318924.344821149,0.0,1318924.344821149,0.0,0.0,0.0,366.3678735614303,0.0,366.3678735614303,0.0,0.0,0.0,2516441.246780095,0.0,2516441.246780095,0.0,0.0,0.0,699.0114574389153,0.0,699.0114574389153,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181202.8753931206,0.0,2181202.8753931206,0.0,0.0,0.0,605.8896876092002,0.0,605.8896876092002,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998536.1823784653,0.0,1998536.1823784653,0.0,0.0,0.0,555.1489395495737,0.0,555.1489395495737,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  17:00:00,839613.1189855965,0.0,839613.1189855965,0.0,0.0,0.0,233.2258663848879,0.0,233.2258663848879,0.0,0.0,0.0,1930631.2192399167,0.0,1930631.2192399167,0.0,0.0,0.0,536.2864497888658,0.0,536.2864497888658,0.0,0.0,0.0,8893142.786285559,0.0 
 01/02  18:00:00,3171596.337917259,0.0,3171596.337917259,0.0,0.0,0.0,880.9989827547942,0.0,880.9989827547942,0.0,0.0,0.0,2357437.337806126,0.0,2357437.337806126,0.0,0.0,0.0,654.8437049461462,0.0,654.8437049461462,0.0,0.0,0.0,7329577.159154307,0.0 
 01/02  19:00:00,4431318.979274415,0.0,4431318.979274415,0.0,0.0,0.0,1230.9219386873376,0.0,1230.9219386873376,0.0,0.0,0.0,2737551.451373398,0.0,2737551.451373398,0.0,0.0,0.0,760.4309587148327,0.0,760.4309587148327,0.0,0.0,0.0,5353323.206646405,0.0 
 01/02  20:00:00,4907167.610901818,0.0,4907167.610901818,0.0,0.0,0.0,1363.1021141393937,0.0,1363.1021141393937,0.0,0.0,0.0,2799381.2115064813,0.0,2799381.2115064813,0.0,0.0,0.0,777.6058920851336,0.0,777.6058920851336,0.0,0.0,0.0,5353323.206646405,0.0 
 01/02  21:00:00,5153376.886726887,0.0,5153376.886726887,0.0,0.0,0.0,1431.4935796463576,0.0,1431.4935796463576,0.0,0.0,0.0,2852577.510377265,0.0,2852577.510377265,0.0,0.0,0.0,792.3826417714625,0.0,792.3826417714625,0.0,0.0,0.0,3789757.579515154,0.0 
 01/02  22:00:00,5260521.627658045,0.0,5260521.627658045,0.0,0.0,0.0,1461.2560076827901,0.0,1461.2560076827901,0.0,0.0,0.0,2841649.4177817446,0.0,2841649.4177817446,0.0,0.0,0.0,789.347060494929,0.0,789.347060494929,0.0,0.0,0.0,3789757.579515154,0.0 
 01/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  01:00:00,554632.7597582781,0.0,554632.7597582781,0.0,0.0,0.0,154.0646554884106,0.0,154.0646554884106,0.0,0.0,0.0,13617.588879975665,0.0,13617.588879975665,0.0,0.0,0.0,3.782663577771018,0.0,3.782663577771018,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  02:00:00,2156016.7444666135,0.0,2156016.7444666135,0.0,0.0,0.0,598.8935401296148,0.0,598.8935401296148,0.0,0.0,0.0,810096.4960475876,0.0,810096.4960475876,0.0,0.0,0.0,225.02680445766322,0.0,225.02680445766322,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  03:00:00,2728081.1610506293,0.0,2728081.1610506293,0.0,0.0,0.0,757.8003225140637,0.0,757.8003225140637,0.0,0.0,0.0,1285545.3832732306,0.0,1285545.3832732306,0.0,0.0,0.0,357.0959397981196,0.0,357.0959397981196,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  04:00:00,3250906.1708695297,0.0,3250906.1708695297,0.0,0.0,0.0,903.0294919082027,0.0,903.0294919082027,0.0,0.0,0.0,1592785.2714128837,0.0,1592785.2714128837,0.0,0.0,0.0,442.4403531702455,0.0,442.4403531702455,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  05:00:00,3707108.1169126546,0.0,3707108.1169126546,0.0,0.0,0.0,1029.7522546979596,0.0,1029.7522546979596,0.0,0.0,0.0,1876614.5148442646,0.0,1876614.5148442646,0.0,0.0,0.0,521.2818096789624,0.0,521.2818096789624,0.0,0.0,0.0,1938472.626945253,0.0 
 01/03  06:00:00,3783331.245128184,0.0,3783331.245128184,0.0,0.0,0.0,1050.92534586894,0.0,1050.92534586894,0.0,0.0,0.0,1947405.3481334846,0.0,1947405.3481334846,0.0,0.0,0.0,540.945930037079,0.0,540.945930037079,0.0,0.0,0.0,2226191.952383903,0.0 
 01/03  07:00:00,15514895.734803613,0.0,15514895.734803613,0.0,0.0,0.0,4309.693259667671,0.0,4309.693259667671,0.0,0.0,0.0,8377760.080152914,0.0,8377760.080152914,0.0,0.0,0.0,2327.155577820254,0.0,2327.155577820254,0.0,0.0,0.0,2226191.952383903,0.0 
 01/03  08:00:00,9373297.583432017,0.0,9373297.583432017,0.0,0.0,0.0,2603.69377317556,0.0,2603.69377317556,0.0,0.0,0.0,5812681.677505097,0.0,5812681.677505097,0.0,0.0,0.0,1614.6337993069715,0.0,1614.6337993069715,0.0,0.0,0.0,3377069.2541385037,0.0 
 01/03  09:00:00,9430399.499935903,0.0,9430399.499935903,0.0,0.0,0.0,2619.555416648862,0.0,2619.555416648862,0.0,0.0,0.0,5497251.459964019,0.0,5497251.459964019,0.0,0.0,0.0,1527.0142944344498,0.0,1527.0142944344498,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  10:00:00,7305416.217539534,0.0,7305416.217539534,0.0,0.0,0.0,2029.2822826498705,0.0,2029.2822826498705,0.0,0.0,0.0,4159631.8180130073,0.0,4159631.8180130073,0.0,0.0,0.0,1155.453282781391,0.0,1155.453282781391,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  11:00:00,5525956.31503714,0.0,5525956.31503714,0.0,0.0,0.0,1534.9878652880943,0.0,1534.9878652880943,0.0,0.0,0.0,3836219.5111192507,0.0,3836219.5111192507,0.0,0.0,0.0,1065.6165308664586,0.0,1065.6165308664586,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  12:00:00,4462221.702098984,0.0,4462221.702098984,0.0,0.0,0.0,1239.506028360829,0.0,1239.506028360829,0.0,0.0,0.0,3698728.9271254083,0.0,3698728.9271254083,0.0,0.0,0.0,1027.4247019792801,0.0,1027.4247019792801,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  13:00:00,3001290.6003311407,0.0,3001290.6003311407,0.0,0.0,0.0,833.6918334253169,0.0,833.6918334253169,0.0,0.0,0.0,2959032.5095134247,0.0,2959032.5095134247,0.0,0.0,0.0,821.9534748648402,0.0,821.9534748648402,0.0,0.0,0.0,8480454.460908908,0.0 
 01/03  14:00:00,4103448.7903815457,0.0,4103448.7903815457,0.0,0.0,0.0,1139.846886217096,0.0,1139.846886217096,0.0,0.0,0.0,3609395.0193097466,0.0,3609395.0193097466,0.0,0.0,0.0,1002.6097275860408,0.0,1002.6097275860408,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  15:00:00,3875412.140561729,0.0,3875412.140561729,0.0,0.0,0.0,1076.503372378258,0.0,1076.503372378258,0.0,0.0,0.0,3543684.5974018383,0.0,3543684.5974018383,0.0,0.0,0.0,984.3568326116217,0.0,984.3568326116217,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  16:00:00,5111372.077222433,0.0,5111372.077222433,0.0,0.0,0.0,1419.8255770062315,0.0,1419.8255770062315,0.0,0.0,0.0,3546931.3228122215,0.0,3546931.3228122215,0.0,0.0,0.0,985.2587007811726,0.0,985.2587007811726,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  17:00:00,6205610.199600963,0.0,6205610.199600963,0.0,0.0,0.0,1723.7806110002675,0.0,1723.7806110002675,0.0,0.0,0.0,3632522.1487596403,0.0,3632522.1487596403,0.0,0.0,0.0,1009.0339302110112,0.0,1009.0339302110112,0.0,0.0,0.0,8893142.786285559,0.0 
 01/03  18:00:00,7526675.008347297,0.0,7526675.008347297,0.0,0.0,0.0,2090.743057874249,0.0,2090.743057874249,0.0,0.0,0.0,3889154.241630998,0.0,3889154.241630998,0.0,0.0,0.0,1080.3206226752773,0.0,1080.3206226752773,0.0,0.0,0.0,7329577.159154307,0.0 
 01/03  19:00:00,7931262.900508236,0.0,7931262.900508236,0.0,0.0,0.0,2203.12858347451,0.0,2203.12858347451,0.0,0.0,0.0,3876478.9457272943,0.0,3876478.9457272943,0.0,0.0,0.0,1076.7997071464706,0.0,1076.7997071464706,0.0,0.0,0.0,5353323.206646405,0.0 
 01/03  20:00:00,8244331.876649473,0.0,8244331.876649473,0.0,0.0,0.0,2290.092187958187,0.0,2290.092187958187,0.0,0.0,0.0,3968773.8751534787,0.0,3968773.8751534787,0.0,0.0,0.0,1102.437187542633,0.0,1102.437187542633,0.0,0.0,0.0,5353323.206646405,0.0 
 01/03  21:00:00,7748908.75685006,0.0,7748908.75685006,0.0,0.0,0.0,2152.4746546805723,0.0,2152.4746546805723,0.0,0.0,0.0,3726711.645389683,0.0,3726711.645389683,0.0,0.0,0.0,1035.197679274912,0.0,1035.197679274912,0.0,0.0,0.0,3789757.579515154,0.0 
 01/03  22:00:00,7916189.129063731,0.0,7916189.129063731,0.0,0.0,0.0,2198.9414247399254,0.0,2198.9414247399254,0.0,0.0,0.0,3805879.3356208173,0.0,3805879.3356208173,0.0,0.0,0.0,1057.188704339116,0.0,1057.188704339116,0.0,0.0,0.0,3789757.579515154,0.0 
 01/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 01/03  24:00:00,2723526.3021340463,0.0,2723526.3021340463,0.0,0.0,0.0,756.535083926124,0.0,756.535083926124,0.0,0.0,0.0,656166.1435988026,0.0,656166.1435988026,0.0,0.0,0.0,182.2683732218896,0.0,182.2683732218896,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  01:00:00,4763568.747263646,0.0,4763568.747263646,0.0,0.0,0.0,1323.2135409065684,0.0,1323.2135409065684,0.0,0.0,0.0,2006357.4946367422,0.0,2006357.4946367422,0.0,0.0,0.0,557.3215262879839,0.0,557.3215262879839,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  02:00:00,5904354.2775060665,0.0,5904354.2775060665,0.0,0.0,0.0,1640.0984104183517,0.0,1640.0984104183517,0.0,0.0,0.0,2606361.047373884,0.0,2606361.047373884,0.0,0.0,0.0,723.9891798260788,0.0,723.9891798260788,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  03:00:00,7024991.1800029725,0.0,7024991.1800029725,0.0,0.0,0.0,1951.3864388897146,0.0,1951.3864388897146,0.0,0.0,0.0,3280257.3751438726,0.0,3280257.3751438726,0.0,0.0,0.0,911.1826042066313,0.0,911.1826042066313,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  04:00:00,7883372.2673820155,0.0,7883372.2673820155,0.0,0.0,0.0,2189.8256298283377,0.0,2189.8256298283377,0.0,0.0,0.0,3776397.8176540774,0.0,3776397.8176540774,0.0,0.0,0.0,1048.9993937927993,0.0,1048.9993937927993,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  05:00:00,8587991.344469273,0.0,8587991.344469273,0.0,0.0,0.0,2385.553151241465,0.0,2385.553151241465,0.0,0.0,0.0,4181502.5514861792,0.0,4181502.5514861792,0.0,0.0,0.0,1161.5284865239387,0.0,1161.5284865239387,0.0,0.0,0.0,1938472.626945253,0.0 
 01/04  06:00:00,8997131.78168477,0.0,8997131.78168477,0.0,0.0,0.0,2499.203272690214,0.0,2499.203272690214,0.0,0.0,0.0,4405211.953791626,0.0,4405211.953791626,0.0,0.0,0.0,1223.6699871643405,0.0,1223.6699871643405,0.0,0.0,0.0,2226191.952383903,0.0 
 01/04  07:00:00,20356836.36213996,0.0,20356836.36213996,0.0,0.0,0.0,5654.6767672610995,0.0,5654.6767672610995,0.0,0.0,0.0,10722289.2533801,0.0,10722289.2533801,0.0,0.0,0.0,2978.413681494472,0.0,2978.413681494472,0.0,0.0,0.0,2226191.952383903,0.0 
 01/04  08:00:00,14050891.912354566,0.0,14050891.912354566,0.0,0.0,0.0,3903.025531209602,0.0,3903.025531209602,0.0,0.0,0.0,7767990.371529519,0.0,7767990.371529519,0.0,0.0,0.0,2157.775103202644,0.0,2157.775103202644,0.0,0.0,0.0,3377069.2541385037,0.0 
 01/04  09:00:00,14859434.615994059,0.0,14859434.615994059,0.0,0.0,0.0,4127.620726665016,0.0,4127.620726665016,0.0,0.0,0.0,8088393.898197421,0.0,8088393.898197421,0.0,0.0,0.0,2246.776082832617,0.0,2246.776082832617,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  10:00:00,10741243.670464242,0.0,10741243.670464242,0.0,0.0,0.0,2983.678797351178,0.0,2983.678797351178,0.0,0.0,0.0,6520292.14725744,0.0,6520292.14725744,0.0,0.0,0.0,1811.1922631270666,0.0,1811.1922631270666,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  11:00:00,8579795.029823842,0.0,8579795.029823842,0.0,0.0,0.0,2383.2763971732893,0.0,2383.2763971732893,0.0,0.0,0.0,5899008.46855695,0.0,5899008.46855695,0.0,0.0,0.0,1638.6134634880416,0.0,1638.6134634880416,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  12:00:00,7432597.487745537,0.0,7432597.487745537,0.0,0.0,0.0,2064.610413262649,0.0,2064.610413262649,0.0,0.0,0.0,5397969.774663282,0.0,5397969.774663282,0.0,0.0,0.0,1499.4360485175782,0.0,1499.4360485175782,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  13:00:00,5048783.744019056,0.0,5048783.744019056,0.0,0.0,0.0,1402.4399288941822,0.0,1402.4399288941822,0.0,0.0,0.0,4183814.4925328204,0.0,4183814.4925328204,0.0,0.0,0.0,1162.170692370228,0.0,1162.170692370228,0.0,0.0,0.0,8480454.460908908,0.0 
 01/04  14:00:00,5587828.009661192,0.0,5587828.009661192,0.0,0.0,0.0,1552.174447128109,0.0,1552.174447128109,0.0,0.0,0.0,4566498.7967708325,0.0,4566498.7967708325,0.0,0.0,0.0,1268.471887991898,0.0,1268.471887991898,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  15:00:00,4687615.7935930705,0.0,4687615.7935930705,0.0,0.0,0.0,1302.1154982202972,0.0,1302.1154982202972,0.0,0.0,0.0,4171145.9657132947,0.0,4171145.9657132947,0.0,0.0,0.0,1158.6516571425818,0.0,1158.6516571425818,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  16:00:00,4289990.443045175,0.0,4289990.443045175,0.0,0.0,0.0,1191.664011956993,0.0,1191.664011956993,0.0,0.0,0.0,3893426.4091872196,0.0,3893426.4091872196,0.0,0.0,0.0,1081.5073358853388,0.0,1081.5073358853388,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  17:00:00,5628233.039038039,0.0,5628233.039038039,0.0,0.0,0.0,1563.3980663994553,0.0,1563.3980663994553,0.0,0.0,0.0,3839479.4368315344,0.0,3839479.4368315344,0.0,0.0,0.0,1066.5220657865373,0.0,1066.5220657865373,0.0,0.0,0.0,8893142.786285559,0.0 
 01/04  18:00:00,7050705.296138901,0.0,7050705.296138901,0.0,0.0,0.0,1958.5292489274725,0.0,1958.5292489274725,0.0,0.0,0.0,4095544.8674180885,0.0,4095544.8674180885,0.0,0.0,0.0,1137.6513520605802,0.0,1137.6513520605802,0.0,0.0,0.0,7329577.159154307,0.0 
 01/04  19:00:00,7471361.020963564,0.0,7471361.020963564,0.0,0.0,0.0,2075.3780613787676,0.0,2075.3780613787676,0.0,0.0,0.0,4162582.599827387,0.0,4162582.599827387,0.0,0.0,0.0,1156.2729443964963,0.0,1156.2729443964963,0.0,0.0,0.0,5353323.206646405,0.0 
 01/04  20:00:00,7799765.834957731,0.0,7799765.834957731,0.0,0.0,0.0,2166.601620821592,0.0,2166.601620821592,0.0,0.0,0.0,4229242.065989526,0.0,4229242.065989526,0.0,0.0,0.0,1174.7894627748683,0.0,1174.7894627748683,0.0,0.0,0.0,5353323.206646405,0.0 
 01/04  21:00:00,7627288.696210948,0.0,7627288.696210948,0.0,0.0,0.0,2118.691304503041,0.0,2118.691304503041,0.0,0.0,0.0,4086308.604120268,0.0,4086308.604120268,0.0,0.0,0.0,1135.0857233667411,0.0,1135.0857233667411,0.0,0.0,0.0,3789757.579515154,0.0 
 01/04  22:00:00,7823057.313209379,0.0,7823057.313209379,0.0,0.0,0.0,2173.071475891494,0.0,2173.071475891494,0.0,0.0,0.0,4133478.9513111133,0.0,4133478.9513111133,0.0,0.0,0.0,1148.1885975864204,0.0,1148.1885975864204,0.0,0.0,0.0,3789757.579515154,0.0 
 01/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 01/04  24:00:00,2355387.0243539712,0.0,2355387.0243539712,0.0,0.0,0.0,654.2741734316586,0.0,654.2741734316586,0.0,0.0,0.0,736949.6572091259,0.0,736949.6572091259,0.0,0.0,0.0,204.70823811364608,0.0,204.70823811364608,0.0,0.0,0.0,1938472.626945253,0.0 
 01/05  01:00:00,4607949.62872521,0.0,4607949.62872521,0.0,0.0,0.0,1279.9860079792252,0.0,1279.9860079792252,0.0,0.0,0.0,2147478.2486694762,0.0,2147478.2486694762,0.0,0.0,0.0,596.5217357415212,0.0,596.5217357415212,0.0,0.0,0.0,1525784.301568602,0.0 
 01/05  02:00:00,5671330.929351418,0.0,5671330.929351418,0.0,0.0,0.0,1575.3697025976162,0.0,1575.3697025976162,0.0,0.0,0.0,2764944.9957490237,0.0,2764944.9957490237,0.0,0.0,0.0,768.040276596951,0.0,768.040276596951,0.0,0.0,0.0,1525784.301568602,0.0 
 01/05  03:00:00,6613856.454858188,0.0,6613856.454858188,0.0,0.0,0.0,1837.1823485717189,0.0,1837.1823485717189,0.0,0.0,0.0,3393451.5634742607,0.0,3393451.5634742607,0.0,0.0,0.0,942.6254342984058,0.0,942.6254342984058,0.0,0.0,0.0,1525784.301568602,0.0 
 01/05  04:00:00,7385461.080868553,0.0,7385461.080868553,0.0,0.0,0.0,2051.5169669079314,0.0,2051.5169669079314,0.0,0.0,0.0,3838052.4939409597,0.0,3838052.4939409597,0.0,0.0,0.0,1066.1256927613776,0.0,1066.1256927613776,0.0,0.0,0.0,1525784.301568602,0.0 
